economy,iso3c,year,region,subregion,population,independent,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,n_domains_used,n_indicators_selected,observed_indicator_points,expected_indicator_points_year,coverage_ratio,DCLO_score_confidence_weighted,model_trust_tier
Honduras,HND,2014,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.11362988004534107,0.17732875824221747,-0.33641963857272,0.36923808522800966,0.2693603320185475,-1.1289112596937294,-0.1271722671371693,6,17,17,17,1.0,-0.1271722671371693,High
"Hong Kong SAR, China",HKG,2014,East Asia & Pacific,,,,0.9002472403180665,0.8300527479963993,-0.05310130963914569,1.5534533240657822,0.7271748427360881,-0.9424390550474078,0.5025646317382971,6,17,11,17,0.6470588235294118,0.5025646317382971,Medium
Hungary,HUN,2014,Europe & Central Asia,,,,0.5804123174698491,0.7310759558028543,0.21720669617169064,1.7698231407471035,0.7526750514044898,-0.920545753222728,0.5217745680622098,6,17,16,17,0.9411764705882353,0.5217745680622098,High
IBRD only,IBD,2014,Aggregates,,,,0.09863233169109635,0.5188918889827626,-0.1812209599048292,0.8965144238986448,-0.2821840814233231,-1.073316648848609,-0.0037805076007096186,6,17,16,17,0.9411764705882353,-0.0037805076007096186,High
IDA & IBRD total,IBT,2014,Aggregates,,,,-0.0005303917187285586,0.35533727050810726,-0.275180876497983,0.26295399132427233,-0.28458589974284026,-1.0746070273793848,-0.1694354889177595,6,17,16,17,0.9411764705882353,-0.1694354889177595,High
IDA blend,IDB,2014,Aggregates,,,,-0.2485632343534305,-0.07524004554079959,-0.5265059780230149,-0.2899581401767137,-0.05619075801576895,-1.0929753831589777,-0.38157225654478416,6,17,15,17,0.8823529411764706,-0.38157225654478416,High
IDA only,IDX,2014,Aggregates,,,,-0.323751215128695,-0.05844620000113789,-0.5652487668911116,-0.35429029930509875,-0.23460263125165823,-1.05527411906829,-0.43193553860766526,6,17,16,17,0.9411764705882353,-0.43193553860766526,High
IDA total,IDA,2014,Aggregates,,,,-0.2971600771793194,-0.06197218156731332,-0.5515108484832197,-0.32203842386005394,-0.06006732128484643,-1.29153403848248,-0.43071381514287216,6,17,16,17,0.9411764705882353,-0.43071381514287216,High
Iceland,ISL,2014,Europe & Central Asia,,,,0.7494141267748766,0.9916584620930307,0.31809983501887923,1.54138291712538,0.10030284210835544,-0.8414866980759769,0.47656191417409083,6,17,15,17,0.8823529411764706,0.47656191417409083,High
India,IND,2014,South Asia,South Asia,,,-0.2599242434626203,0.3639727711233747,-0.35334216958845305,0.3477870808044861,-0.2859826633131748,-1.0878633138295946,-0.21255875637766364,6,17,14,17,0.8235294117647058,-0.21255875637766364,High
Indonesia,IDN,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.10100715831979097,0.5049089905907241,-0.2439098023533799,0.4527988628344093,-0.315374325818395,-1.1212083183891581,-0.10362957246933475,6,17,17,17,1.0,-0.10362957246933475,High
"Iran, Islamic Rep.",IRN,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.02076153623180158,0.6498809027383087,0.13492299104808206,0.5362629687595689,-0.3428670459339065,-1.0804807459757766,-0.013586565521987004,6,17,16,17,0.9411764705882353,-0.013586565521987004,High
Iraq,IRQ,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.11886001036176426,0.5249940426986165,-0.014596971882038531,0.2881046558363505,-0.16647136970682574,-1.102089076951698,-0.09815312172789326,6,17,12,17,0.7058823529411765,-0.09815312172789326,Medium
Ireland,IRL,2014,Europe & Central Asia,,,,0.550714539420123,0.926003262744628,0.3023543906230303,1.4761367809367079,0.7887157692984214,-0.8624671429545976,0.5302429333447188,6,17,15,17,0.8823529411764706,0.5302429333447188,High
Isle of Man,IMN,2014,Europe & Central Asia,,,,0.18333303745660964,0.5444236536007291,-0.0765209001914613,1.537338443733817,-0.039102571972704336,-0.9361793386012626,0.2022153873376212,6,17,5,17,0.29411764705882354,0.2022153873376212,Low
Israel,ISR,2014,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.590347118657458,0.7417094650456065,0.31993425572519196,1.5535692160349506,-0.20513901483742933,-0.9443236010206971,0.3426829066008468,6,17,15,17,0.8823529411764706,0.3426829066008468,High
Italy,ITA,2014,Europe & Central Asia,,,,0.6233499993360222,0.7470791183563538,0.29446638158588617,1.8150018269903565,-0.2911355744485806,-0.9106146897559636,0.379691177010679,6,17,16,17,0.9411764705882353,0.379691177010679,High
Jamaica,JAM,2014,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.15856180909071269,0.5184310081784209,-0.0535940044671831,0.931992656349439,-0.08742612094589097,-0.9571311628985061,0.08513903088449876,6,17,11,17,0.6470588235294118,0.08513903088449876,Medium
Japan,JPN,2014,East Asia & Pacific,,,,0.7174054235708548,0.7587684256664434,0.316387709026321,1.545593392962159,-0.44751706656564644,-0.8924322209876298,0.3330342772787504,6,17,15,17,0.8823529411764706,0.3330342772787504,High
Jordan,JOR,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.30248867597297807,0.5340983988783831,0.027565200763456144,0.6126172826240301,-0.14764198961482078,-1.0574157239290904,0.04528530744915604,6,17,12,17,0.7058823529411765,0.04528530744915604,Medium
Kazakhstan,KAZ,2014,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.6922633025099848,0.669393965054844,0.13981172223040497,0.6166440890775532,-0.1668996958622316,-0.9447469732062714,0.16774440163404736,6,17,15,17,0.8823529411764706,0.16774440163404736,High
Kenya,KEN,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.24038846850293485,0.5444236536007291,-0.6074433741958032,0.7269206368565689,-0.3444922540665397,-0.9498510737488309,-0.14513848000946844,6,17,12,17,0.7058823529411765,-0.14513848000946844,Medium
Kiribati,KIR,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.5603939226243394,0.5444236536007291,-0.618856681225303,0.05604556131417696,0.17618015779519586,-0.8526448581866127,-0.20920768155435887,6,17,12,17,0.7058823529411765,-0.20920768155435887,Medium
"Korea, Dem. People's Rep.",PRK,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.41058779400116213,0.5444236536007291,-0.5619343009716414,0.7269473944836412,-0.07257829819100164,-1.0166810246591482,-0.1317350616230972,6,17,7,17,0.4117647058823529,-0.1317350616230972,Low
"Korea, Rep.",KOR,2014,East Asia & Pacific,,,,0.6944239690643083,0.9414874562804937,0.2921580688637765,1.546067425838814,0.038520601172297886,-0.9730715357919978,0.4232643309046154,6,17,15,17,0.8823529411764706,0.4232643309046154,High
Kuwait,KWT,2014,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.705801438629711,0.6653135680973766,0.2693339006990515,1.8383586278918027,0.1015381346752578,-1.1075766949114825,0.4121281625136195,6,17,15,17,0.8823529411764706,0.4121281625136195,High
Kyrgyz Republic,KGZ,2014,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.1962806211966298,0.5826914847229852,-0.15171059470697554,0.05133708326000593,0.38995212043903793,-0.9962540395110367,0.012049445900107758,6,17,16,17,0.9411764705882353,0.012049445900107758,High
Lao PDR,LAO,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.2801994327654036,0.21129522985181812,-0.617722244886841,-0.4585783256446459,0.1860807139923335,-1.007336692845171,-0.3277434587163183,6,17,15,17,0.8823529411764706,-0.3277434587163183,High
Late-demographic dividend,LTE,2014,Aggregates,,,,0.24439553310858786,0.6561626131353757,-0.06955417999493922,1.0597562741954738,-0.2269295894063346,-1.0715984993868808,0.09870535860854716,6,17,14,17,0.8235294117647058,0.09870535860854716,High
Latin America & Caribbean ,LCN,2014,Aggregates,,,,0.2904364693947445,0.6717579835777201,-0.05330021221752712,1.1586219036008287,-0.38152092074550026,-0.9542754823517665,0.12195329020974992,6,17,17,17,1.0,0.12195329020974992,High
Latin America & Caribbean (excluding high income),LAC,2014,Aggregates,,,,0.28100911636287407,0.6519817159085081,-0.05926954720795937,1.087921334135783,-0.4110068311012632,-0.9271000102373641,0.10392262964342973,6,17,16,17,0.9411764705882353,0.10392262964342973,High
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,Aggregates,,,,0.30522655354610506,0.670174824429486,-0.054521463140698466,1.1535304027659594,-0.38995010610673875,-0.9288709376561624,0.12593154563965844,6,17,16,17,0.9411764705882353,0.12593154563965844,High
Latvia,LVA,2014,Europe & Central Asia,,,,0.5803298520689876,0.8887269609985138,0.15052550349723062,1.8056561727173595,0.4484275386207655,-0.917077198678987,0.492764804870645,6,17,16,17,0.9411764705882353,0.492764804870645,High
Least developed countries: UN classification,LDC,2014,Aggregates,,,,-0.3575791709987541,-0.0966552102428107,-0.5864832391038038,-0.2188266049880114,-0.2504168764476174,-1.0606322842982217,-0.42843223101320316,6,17,15,17,0.8823529411764706,-0.42843223101320316,High
Lebanon,LBN,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.19964306334837667,0.3722309009737265,0.08611715807789226,0.945582974179653,-0.12080429513210222,-1.0324514752807579,0.07505305436113137,6,17,14,17,0.8235294117647058,0.07505305436113137,High
Lesotho,LSO,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.020142528639014372,0.16212102759844574,-0.5128276230056162,-0.2379591291984057,0.3896363953596096,-0.9834316927046816,-0.2004339250982771,6,17,15,17,0.8823529411764706,-0.2004339250982771,High
Liberia,LBR,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.325311740491865,0.20755157799495982,-0.69255743760086,0.38784294982693596,-0.10341682739282498,-1.1162673854618042,-0.2736931438542431,6,17,12,17,0.7058823529411765,-0.2736931438542431,Medium
Libya,LBY,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.1431086310456193,0.5444236536007291,-0.13229630889850116,0.4174560107402277,-0.3139268156172803,-0.9607184265269528,-0.050325542609359696,6,17,10,17,0.5882352941176471,-0.050325542609359696,Low
Liechtenstein,LIE,2014,Europe & Central Asia,,,,0.7426769720202205,0.6909318158679,-0.06477434006698142,1.5561220444500126,-0.07257829819100164,-0.9424949344467525,0.31831387660556626,6,17,9,17,0.5294117647058824,0.31831387660556626,Low
Lithuania,LTU,2014,Europe & Central Asia,,,,0.7324175040403201,0.8584926284176726,0.2344655376502478,1.489463794592874,0.5876364396728341,-0.910193843162265,0.49871367686861384,6,17,15,17,0.8823529411764706,0.49871367686861384,High
Low & middle income,LMY,2014,Aggregates,,,,0.06864904865382944,0.34837433258248085,-0.28769172466105875,0.1721714371401942,-0.2949130765610867,-1.1765206354152886,-0.1949884363768216,6,17,15,17,0.8823529411764706,-0.1949884363768216,High
Luxembourg,LUX,2014,Europe & Central Asia,,,,0.9049585863551212,0.6326669639007442,0.25773210694197807,1.5544247099215343,0.710152633046115,-0.8939160788645092,0.5276698202168306,6,17,14,17,0.8235294117647058,0.5276698202168306,High
"Macao SAR, China",MAC,2014,East Asia & Pacific,,,,0.8075461765622256,0.8038133265919045,-0.058827759610684836,1.556076748332546,0.24858449657019593,-0.9688233179181731,0.398061611754669,6,17,11,17,0.6470588235294118,0.398061611754669,Medium
Madagascar,MDG,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.5332627831989403,-0.014464069057217236,-0.6634068110252401,-0.5190528955454701,-0.21463561938695297,-0.9156392499152582,-0.47674357135484646,6,17,15,17,0.8823529411764706,-0.47674357135484646,High
Malawi,MWI,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.5536777011857804,-0.015271699081269574,-0.6659765286979996,0.015434689378979516,-0.06508191799906415,-0.9405273426567374,-0.3708500833736453,6,17,13,17,0.7647058823529411,-0.3708500833736453,Medium
Malaysia,MYS,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.5759618379641421,0.4943108412912096,0.0704293450658997,1.7135473419337686,0.5369275124269772,-0.9552658691857646,0.4059851682493721,6,17,15,17,0.8823529411764706,0.4059851682493721,High
Maldives,MDV,2014,South Asia,South Asia,,,0.5432685563122094,0.3578645898047474,0.03747428281377981,1.0594717745227415,0.7486552470565966,-0.9143603115310456,0.30539568982983817,6,17,15,17,0.8823529411764706,0.30539568982983817,High
Mali,MLI,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.10368451274660588,0.02483229566351704,-0.6996272950029886,0.39104543796193036,-0.2927365191872394,-1.0748076792283898,-0.25793487450776076,6,17,12,17,0.7058823529411765,-0.25793487450776076,Medium
Malta,MLT,2014,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.6619020576109499,0.6156139088059036,0.2869758303684435,1.5557284599587586,0.7594707752735737,-0.8895055031023428,0.4983642548192144,6,17,15,17,0.8823529411764706,0.4983642548192144,High
Marshall Islands,MHL,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.48527373890871495,0.5444236536007291,-0.25633219363974385,0.6340814492253773,0.6105599578297749,-0.83460961686396,0.035474918540577105,6,17,11,17,0.6470588235294118,0.035474918540577105,Medium
Mauritania,MRT,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.11641039994689961,0.1695025927276322,-0.3766889947860847,-0.003791684071251522,0.0694366227453539,-1.1583794956815516,-0.23605522650213354,6,17,14,17,0.8235294117647058,-0.23605522650213354,High
Mauritius,MUS,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.36756511278086174,0.6360088799736375,0.015583987656960155,1.3896143052996088,0.5016934835323416,-0.9067276177231625,0.33395635858670786,6,17,14,17,0.8235294117647058,0.33395635858670786,High
Mexico,MEX,2014,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.09258628905099357,0.5952783495700755,-0.0689684372751805,0.44265724253381517,-0.18836638987193008,-0.9555138241695603,-0.0137211283602978,6,17,16,17,0.9411764705882353,-0.0137211283602978,High
"Micronesia, Fed. Sts.",FSM,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.06365624820586546,0.5444236536007291,-0.5785873250119385,1.1340278955898067,0.17325822202635388,-0.8461877503332036,0.08176515734626884,6,17,10,17,0.5882352941176471,0.08176515734626884,Low
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2014,Aggregates,,,,0.07306797040088536,0.16570763879601763,-0.1621533690652612,0.4746503484561672,-0.07095330608798034,-1.1505692301417996,-0.11170832460699515,6,17,17,17,1.0,-0.11170832460699515,High
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2014,Aggregates,,,,-0.015415398429081517,0.5444236536007291,-0.18235076255731433,-0.07559703932544022,-0.3196210263267507,-1.0914958657894485,-0.1900094064712177,6,17,13,17,0.7647058823529411,-0.1900094064712177,Medium
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2014,Aggregates,,,,-0.015923739438436963,0.5444236536007291,-0.18219857945550602,-0.04068314166873582,-0.31834987401352344,-1.0907810704920797,-0.18391879191125882,6,17,13,17,0.7647058823529411,-0.18391879191125882,Medium
Middle income,MIC,2014,Aggregates,,,,0.09721738599118679,0.4030859347551097,-0.25508813265862595,0.5174343727346885,-0.29337542616586637,-1.0858930915358325,-0.10276982614655665,6,17,14,17,0.8235294117647058,-0.10276982614655665,High
Moldova,MDA,2014,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.4133751556844542,0.8009130466916815,0.11239722198491749,0.5821478088897492,0.13055407407252978,-0.9171292775549734,0.18704300496139314,6,17,17,17,1.0,0.18704300496139314,High
Monaco,MCO,2014,Europe & Central Asia,,,,0.6692018848802146,0.5444236536007291,0.3258216761137096,1.5561220444500126,-0.041928828374109606,-0.90404793200898,0.35826541644359605,6,17,11,17,0.6470588235294118,0.35826541644359605,Medium
Mongolia,MNG,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.01583265560046156,0.7169448449913443,-0.36116933700550424,0.4969633456154443,0.2770436154328161,-1.080639056392747,0.010829344706969168,6,17,14,17,0.8235294117647058,0.010829344706969168,High
Montenegro,MNE,2014,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.7064816605125341,0.6952614988773491,0.02025105967060381,1.1683201970313808,0.16183154709113418,-0.9544063008579345,0.29962327705417785,6,17,15,17,0.8823529411764706,0.29962327705417785,High
Morocco,MAR,2014,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.3794591992411633,0.3257962775844462,0.0007147848851599692,0.34670202296673275,-0.11350516969140634,-0.9341743179805534,0.0008321328342570563,6,17,14,17,0.8235294117647058,0.0008321328342570563,High
Mozambique,MOZ,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.3152253342194694,-0.016313767537378305,-0.677170469584703,-0.45707784546845404,0.3344709400370355,-1.171652085807015,-0.3838280937633307,6,17,16,17,0.9411764705882353,-0.3838280937633307,High
Myanmar,MMR,2014,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.3523572498200264,0.36680066156243313,-0.5441155025724824,-0.4743960546104519,-0.022100361203311825,-1.0503222732330653,-0.34608179664615085,6,17,13,17,0.7647058823529411,-0.34608179664615085,Medium
Namibia,NAM,2014,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.025286426005181013,0.3285284953430279,-0.4217906737450529,0.9275284353330027,0.19772269658344743,-0.9246842946863508,0.022098514138875886,6,17,14,17,0.8235294117647058,0.022098514138875886,High
Naoero,NRU,2014,East Asia & Pacific,,,,0.18333303745660964,0.5030616603141124,-0.058125482216951595,0.42310689376118327,0.8340878013354698,-0.866481820684187,0.16983034832770608,6,17,9,17,0.5294117647058824,0.16983034832770608,Low
Nepal,NPL,2014,South Asia,South Asia,,,-0.17906444211390327,0.2379303554366753,-0.46315059306832024,0.113429517894429,-0.31707887416235864,-1.0818265434144665,-0.28162676323799074,6,17,14,17,0.8235294117647058,-0.28162676323799074,High
Netherlands,NLD,2014,Europe & Central Asia,,,,0.7436812354162368,0.5444236536007291,0.3046015559882628,1.5559670722194479,0.6351418170020966,-0.8892254053415215,0.4824316548142087,6,17,13,17,0.7647058823529411,0.4824316548142087,Medium
New Caledonia,NCL,2014,East Asia & Pacific,,,,0.30752874673996905,0.5444236536007291,-0.09623878262683017,1.52562808760812,-0.23071999949320504,-0.9479251484041954,0.18378275957076462,6,17,8,17,0.47058823529411764,0.18378275957076462,Low
